job_title,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry
AI Security Engineer,Senior (6-9 yrs),10,Bootcamp/Self-taught,170000.0,Netherlands,On-site,SME (51-500),Automotive
AI Security Engineer,Mid (3-5 yrs),5,PhD,312000.0,USA,On-site,Big Tech (FAANG+),Automotive
Robotics Engineer (AI),Mid (3-5 yrs),3,Bachelor's,130000.0,Singapore,Fully Remote,SME (51-500),Retail
AI Compliance Manager,Senior (6-9 yrs),8,Bachelor's,192000.0,USA,On-site,Enterprise (5000+),Finance
Senior Data Scientist,Mid (3-5 yrs),11,Bachelor's,157000.0,Netherlands,On-site,SME (51-500),Technology
Multimodal AI Engineer,Mid (3-5 yrs),4,Bootcamp/Self-taught,190000.0,USA,On-site,Mid-size (501-5000),Automotive
Generative AI Engineer,Mid (3-5 yrs),4,Master's,156000.0,France,Hybrid,Startup (1-50),Government
AI Product Manager,Entry (0-2 yrs),4,PhD,140000.0,Japan,On-site,Startup (1-50),Energy
Prompt Engineer,Lead (10+ yrs),2,Bachelor's,101000.0,China,On-site,Big Tech (FAANG+),Research
Deep Learning Engineer,Senior (6-9 yrs),7,Master's,248000.0,Switzerland,Fully Remote,Enterprise (5000+),Research
AI Compliance Manager,Senior (6-9 yrs),5,Associate's,156000.0,USA,Hybrid,Mid-size (501-5000),Education
Robotics Engineer (AI),Lead (10+ yrs),9,Bachelor's,198000.0,UAE,Fully Remote,Startup (1-50),Research
Data Engineer (AI),Lead (10+ yrs),6,PhD,130000.0,India,Fully Remote,Enterprise (5000+),Government
LLM Engineer,Senior (6-9 yrs),2,Associate's,360000.0,USA,Hybrid,Big Tech (FAANG+),Automotive
Computer Vision Engineer,Entry (0-2 yrs),6,Master's,160000.0,Switzerland,On-site,Enterprise (5000+),Research
Senior Data Scientist,Senior (6-9 yrs),8,Bootcamp/Self-taught,172000.0,Switzerland,Hybrid,Startup (1-50),Media
LLM Engineer,Entry (0-2 yrs),5,Bachelor's,160000.0,UK,On-site,Startup (1-50),Retail
Prompt Engineer,Senior (6-9 yrs),3,PhD,236000.0,USA,Hybrid,Enterprise (5000+),Energy
AI Infrastructure Eng,Lead (10+ yrs),7,Associate's,140000.0,India,Hybrid,Startup (1-50),Finance
AI Ethics Officer,Lead (10+ yrs),11,Bachelor's,222000.0,USA,Hybrid,Startup (1-50),Education
AI Security Engineer,Entry (0-2 yrs),9,Master's,140000.0,Canada,Fully Remote,Mid-size (501-5000),Healthcare
AI Infrastructure Eng,Senior (6-9 yrs),5,Associate's,140000.0,Canada,Hybrid,Startup (1-50),Education
AI Infrastructure Eng,Senior (6-9 yrs),3,PhD,249000.0,Singapore,Hybrid,Mid-size (501-5000),Automotive
LLM Engineer,Entry (0-2 yrs),7,Associate's,160000.0,USA,Hybrid,SME (51-500),Technology
AI Agent Developer,Senior (6-9 yrs),5,Bootcamp/Self-taught,160000.0,UK,On-site,Startup (1-50),Technology
AI Compliance Manager,Senior (6-9 yrs),5,Master's,186000.0,Japan,Hybrid,Big Tech (FAANG+),Technology
Senior Data Scientist,Entry (0-2 yrs),7,Master's,171000.0,Netherlands,Hybrid,Big Tech (FAANG+),Finance
Senior ML Engineer,Mid (3-5 yrs),8,Bachelor's,180000.0,Canada,On-site,Startup (1-50),Government
AI Business Analyst,Mid (3-5 yrs),8,Associate's,183000.0,USA,On-site,Big Tech (FAANG+),Education
Senior Data Scientist,Lead (10+ yrs),7,Bootcamp/Self-taught,201000.0,UAE,Fully Remote,SME (51-500),Healthcare
AI Security Engineer,Mid (3-5 yrs),3,Bootcamp/Self-taught,201000.0,USA,Fully Remote,Startup (1-50),Healthcare
AI Engineer,Lead (10+ yrs),4,Master's,217000.0,Netherlands,Hybrid,Mid-size (501-5000),Research
AI Infrastructure Eng,Lead (10+ yrs),6,PhD,140000.0,China,Hybrid,Mid-size (501-5000),Healthcare
LLM Engineer,Senior (6-9 yrs),2,Bachelor's,322000.0,USA,Fully Remote,Enterprise (5000+),Government
LLM Engineer,Lead (10+ yrs),7,Associate's,255000.0,Australia,On-site,Mid-size (501-5000),Retail
LLM Engineer,Entry (0-2 yrs),4,Associate's,161000.0,USA,Hybrid,Startup (1-50),Research
ML Engineer,Entry (0-2 yrs),7,Bachelor's,157000.0,Global,Hybrid,Enterprise (5000+),Research
Multimodal AI Engineer,Entry (0-2 yrs),9,Bachelor's,170000.0,USA,Fully Remote,Mid-size (501-5000),Media
MLOps Engineer,Mid (3-5 yrs),7,Master's,130000.0,India,Hybrid,Enterprise (5000+),Retail
RAG Engineer,Lead (10+ yrs),3,PhD,271000.0,Netherlands,Hybrid,Mid-size (501-5000),Finance
Data Engineer (AI),Mid (3-5 yrs),6,Bootcamp/Self-taught,160000.0,USA,On-site,SME (51-500),Media
AI Product Manager,Lead (10+ yrs),4,PhD,294000.0,Global,Hybrid,Startup (1-50),Retail
LLM Engineer,Entry (0-2 yrs),4,PhD,183000.0,USA,On-site,Mid-size (501-5000),Manufacturing
ML Engineer,Entry (0-2 yrs),9,Associate's,120000.0,UAE,Hybrid,Mid-size (501-5000),Finance
Computer Vision Engineer,Entry (0-2 yrs),9,Master's,145000.0,Japan,Hybrid,Startup (1-50),Manufacturing
Robotics Engineer (AI),Mid (3-5 yrs),7,Bachelor's,254000.0,USA,Hybrid,Big Tech (FAANG+),Healthcare
Multimodal AI Engineer,Entry (0-2 yrs),6,PhD,179000.0,Global,Fully Remote,SME (51-500),Manufacturing
RAG Engineer,Lead (10+ yrs),6,Associate's,336000.0,UAE,Hybrid,Big Tech (FAANG+),Automotive
AI Infrastructure Eng,Entry (0-2 yrs),6,PhD,220000.0,USA,Hybrid,Enterprise (5000+),Automotive
AI Security Engineer,Lead (10+ yrs),8,Associate's,176000.0,France,Fully Remote,Mid-size (501-5000),Research
Prompt Engineer,Senior (6-9 yrs),3,Associate's,144000.0,Canada,On-site,Big Tech (FAANG+),Automotive
AI Infrastructure Eng,Lead (10+ yrs),6,Master's,250000.0,Global,Hybrid,Startup (1-50),Education
Prompt Engineer,Senior (6-9 yrs),5,PhD,233000.0,USA,Hybrid,Mid-size (501-5000),Finance
Senior Data Scientist,Lead (10+ yrs),10,Bootcamp/Self-taught,253000.0,USA,Hybrid,SME (51-500),Technology
Robotics Engineer (AI),Entry (0-2 yrs),5,Master's,125000.0,Japan,Fully Remote,Enterprise (5000+),Education
Multimodal AI Engineer,Lead (10+ yrs),8,Master's,262000.0,Canada,Hybrid,SME (51-500),Retail
NLP Engineer,Senior (6-9 yrs),9,Bootcamp/Self-taught,163000.0,Germany,On-site,Mid-size (501-5000),Manufacturing
AI Compliance Manager,Mid (3-5 yrs),10,Master's,127000.0,Switzerland,Hybrid,SME (51-500),Manufacturing
NLP Engineer,Lead (10+ yrs),4,Bachelor's,145000.0,India,Hybrid,Enterprise (5000+),Media
AI Security Engineer,Lead (10+ yrs),5,Master's,229000.0,Germany,Hybrid,Enterprise (5000+),Technology
